5.45	0.122971	0.0449063	0.078065
5.46	0.122883	0.0448678	0.0780147
5.47	0.12279	0.0448267	0.0779629
5.48	0.122693	0.044783	0.0779097
5.49	0.122592	0.0447366	0.077855
5.5	0.122486	0.0446877	0.0777988
5.51	0.122377	0.0446361	0.0777409
5.52	0.122263	0.0445819	0.0776814
5.53	0.122145	0.044525	0.0776201
5.54	0.122023	0.0444655	0.0775572
5.55	0.121896	0.0444034	0.0774924
5.56	0.121764	0.0443386	0.0774258
5.57	0.121628	0.0442711	0.0773573
5.58	0.121488	0.044201	0.0772869
5.59	0.121343	0.0441283	0.0772145
5.6	0.121193	0.0440528	0.0771401
5.61	0.121038	0.0439747	0.0770636
5.62	0.120879	0.043894	0.076985
5.63	0.120715	0.0438106	0.0769042
5.64	0.120546	0.0437245	0.0768212
5.65	0.120372	0.0436358	0.076736
5.66	0.120193	0.0435444	0.0766485
5.67	0.120009	0.0434504	0.0765586
5.68	0.11982	0.0433537	0.0764663
5.69	0.119626	0.0432544	0.0763717
5.7	0.119427	0.0431525	0.0762745
5.71	0.119223	0.0430479	0.0761749
5.72	0.119013	0.0429407	0.0760727
5.73	0.118799	0.042831	0.0759679
5.74	0.118579	0.0427186	0.0758605
5.75	0.118354	0.0426036	0.0757504
5.76	0.118124	0.0424861	0.0756376
5.77	0.117888	0.042366	0.0755221
5.78	0.117647	0.0422433	0.0754038
5.79	0.117401	0.0421181	0.0752827
5.8	0.117149	0.0419904	0.0751588
5.81	0.116892	0.0418601	0.0750319
5.82	0.11663	0.0417274	0.0749022
5.83	0.116362	0.0415922	0.0747695
5.84	0.116088	0.0414545	0.0746339
5.85	0.11581	0.0413144	0.0744952
5.86	0.115525	0.0411718	0.0743536
5.87	0.115236	0.0410268	0.0742088
5.88	0.11494	0.0408795	0.074061
5.89	0.11464	0.0407297	0.0739101
5.9	0.114334	0.0405776	0.073756
5.91	0.114022	0.0404232	0.0735988
5.92	0.113705	0.0402665	0.0734384
5.93	0.113382	0.0401075	0.0732748
5.94	0.113054	0.0399462	0.0731079
5.95	0.112721	0.0397827	0.0729379
5.96	0.112381	0.0396169	0.0727646
5.97	0.112037	0.039449	0.072588
5.98	0.111687	0.0392789	0.0724081
5.99	0.111332	0.0391067	0.0722249
6	0.110971	0.0389324	0.0720384
6.01	0.110605	0.038756	0.0718486
6.02	0.110233	0.0385775	0.0716554
6.03	0.109856	0.038397	0.0714589
6.04	0.109473	0.0382145	0.071259
6.05	0.109086	0.03803	0.0710558
6.06	0.108693	0.0378436	0.0708492
6.07	0.108295	0.0376553	0.0706392
6.08	0.107891	0.0374651	0.0704259
6.09	0.107482	0.0372731	0.0702092
6.1	0.107068	0.0370792	0.0699891
6.11	0.106649	0.0368836	0.0697657
6.12	0.106225	0.0366862	0.0695389
6.13	0.105796	0.0364871	0.0693087
6.14	0.105361	0.0362863	0.0690751
6.15	0.104922	0.0360839	0.0688383
6.16	0.104478	0.0358798	0.068598
6.17	0.104029	0.0356742	0.0683545
6.18	0.103575	0.0354671	0.0681076
6.19	0.103116	0.0352584	0.0678574
6.2	0.102652	0.0350482	0.0676039
6.21	0.102184	0.0348367	0.0673471
6.22	0.101711	0.0346237	0.0670871
6.23	0.101233	0.0344093	0.0668238
6.24	0.100751	0.0341937	0.0665573
6.25	0.100264	0.0339767	0.0662876
6.26	0.0997732	0.0337585	0.0660147
6.27	0.0992777	0.0335391	0.0657386
6.28	0.0987779	0.0333185	0.0654594
6.29	0.0982739	0.0330968	0.0651771
6.3	0.0977657	0.032874	0.0648917
6.31	0.0972533	0.0326501	0.0646032
6.32	0.0967369	0.0324252	0.0643117
6.33	0.0962166	0.0321993	0.0640172
6.34	0.0956923	0.0319725	0.0637198
6.35	0.0951642	0.0317448	0.0634194
6.36	0.0946323	0.0315162	0.0631161
6.37	0.0940967	0.0312868	0.0628099
6.38	0.0935575	0.0310566	0.0625009
6.39	0.0930148	0.0308257	0.0621891
6.4	0.0924686	0.030594	0.0618746
6.41	0.0919191	0.0303617	0.0615573
6.42	0.0913662	0.0301288	0.0612374
6.43	0.0908101	0.0298953	0.0609148
6.44	0.0902509	0.0296612	0.0605897
6.45	0.0896886	0.0294267	0.060262
6.46	0.0891234	0.0291916	0.0599318
6.47	0.0885553	0.0289562	0.0595991
6.48	0.0879844	0.0287203	0.059264
6.49	0.0874108	0.0284842	0.0589266
6.5	0.0868345	0.0282477	0.0585869
6.51	0.0862558	0.0280109	0.0582449
6.52	0.0856745	0.0277739	0.0579006
6.53	0.085091	0.0275367	0.0575543
6.54	0.0845051	0.0272994	0.0572058
6.55	0.0839171	0.0270619	0.0568552
6.56	0.083327	0.0268244	0.0565026
6.57	0.0827349	0.0265868	0.0561481
6.58	0.082141	0.0263492	0.0557917
6.59	0.0815452	0.0261117	0.0554335
6.6	0.0809477	0.0258742	0.0550734
6.61	0.0803486	0.0256369	0.0547117
6.62	0.0797479	0.0253997	0.0543482
6.63	0.0791459	0.0251627	0.0539832
6.64	0.0785425	0.0249259	0.0536166
6.65	0.0779378	0.0246894	0.0532484
6.66	0.0773321	0.0244532	0.0528789
6.67	0.0767252	0.0242173	0.052508
6.68	0.0761174	0.0239817	0.0521357
6.69	0.0755088	0.0237466	0.0517622
