0	0	-29.4528	-nan	-44.0186	-nan	inf	22.2927
10.23	-0.0117137	-29.4528	-0.761269	-0.762953	0	0.00168333	8.01564
10.24	-0.011576	-29.4528	-0.750185	-0.751843	0	0.00165762	8.00781
10.25	-0.01144	-29.4528	-0.73926	-0.740892	0	0.0016323	8
10.26	-0.0113055	-29.4528	-0.728491	-0.730098	0	0.00160735	7.9922
10.27	-0.0111727	-29.4528	-0.717876	-0.719459	0	0.00158277	7.98442
10.28	-0.0110413	-29.4528	-0.707414	-0.708972	0	0.00155856	7.97665
10.29	-0.0109115	-29.4528	-0.697101	-0.698636	0	0.00153471	7.9689
10.3	-0.0107832	-29.4528	-0.686937	-0.688448	0	0.00151122	7.96117
10.31	-0.0106564	-29.4528	-0.676918	-0.678406	0	0.00148808	7.95344
10.32	-0.0105311	-29.4528	-0.667043	-0.668508	0	0.00146528	7.94574
10.33	-0.0104072	-29.4528	-0.65731	-0.658753	0	0.00144282	7.93804
10.34	-0.0102848	-29.4528	-0.647717	-0.649138	0	0.0014207	7.93037
10.35	-0.0101638	-29.4528	-0.638262	-0.639661	0	0.00139892	7.92271
10.36	-0.0100442	-29.4528	-0.628943	-0.63032	0	0.00137745	7.91506
10.37	-0.00992601	-29.4528	-0.619758	-0.621114	0	0.00135631	7.90743
10.38	-0.0098092	-29.4528	-0.610705	-0.61204	0	0.00133549	7.89981
10.39	-0.00969376	-29.4528	-0.601783	-0.603098	0	0.00131498	7.8922
10.4	-0.00957966	-29.4528	-0.592989	-0.594284	0	0.00129478	7.88462
10.41	-0.00946689	-29.4528	-0.584322	-0.585597	0	0.00127489	7.87704
10.42	-0.00935545	-29.4528	-0.57578	-0.577035	0	0.00125529	7.86948
10.43	-0.0092453	-29.4528	-0.567361	-0.568597	0	0.00123599	7.86194
10.44	-0.00913644	-29.4528	-0.559064	-0.560281	0	0.00121697	7.85441
10.45	-0.00902885	-29.4528	-0.550886	-0.552084	0	0.00119825	7.84689
10.46	-0.00892253	-29.4528	-0.542827	-0.544007	0	0.00117981	7.83939
10.47	-0.00881744	-29.4528	-0.534884	-0.536046	0	0.00116164	7.8319
10.48	-0.00871358	-29.4528	-0.527056	-0.5282	0	0.00114376	7.82443
10.49	-0.00861094	-29.4528	-0.519341	-0.520467	0	0.00112614	7.81697
10.5	-0.0085095	-29.4528	-0.511738	-0.512846	0	0.00110879	7.80952
10.51	-0.00840924	-29.4528	-0.504244	-0.505336	0	0.0010917	7.80209
10.52	-0.00831016	-29.4528	-0.49686	-0.497934	0	0.00107487	7.79468
10.53	-0.00821224	-29.4528	-0.489582	-0.49064	0	0.00105829	7.78727
10.54	-0.00811546	-29.4528	-0.482409	-0.483451	0	0.00104197	7.77989
10.55	-0.00801982	-29.4528	-0.475341	-0.476367	0	0.00102589	7.77251
10.56	-0.0079253	-29.4528	-0.468375	-0.469385	0	0.00101006	7.76515
10.57	-0.00783188	-29.4528	-0.46151	-0.462504	0	0.000994473	7.75781
10.58	-0.00773956	-29.4528	-0.454744	-0.455723	0	0.000979119	7.75047
10.59	-0.00764832	-29.4528	-0.448077	-0.449041	0	0.000963998	7.74315
10.6	-0.00755815	-29.4528	-0.441506	-0.442455	0	0.000949108	7.73585
10.61	-0.00746904	-29.4528	-0.435031	-0.435965	0	0.000934444	7.72856
10.62	-0.00738097	-29.4528	-0.42865	-0.42957	0	0.000920004	7.72128
10.63	-0.00729393	-29.4528	-0.422361	-0.423267	0	0.000905784	7.71402
10.64	-0.00720791	-29.4528	-0.416164	-0.417056	0	0.00089178	7.70677
10.65	-0.0071229	-29.4528	-0.410057	-0.410935	0	0.000877991	7.69953
10.66	-0.00703889	-29.4528	-0.404039	-0.404903	0	0.000864411	7.69231
10.67	-0.00695587	-29.4528	-0.398108	-0.398959	0	0.000851039	7.6851
10.68	-0.00687382	-29.4528	-0.392264	-0.393102	0	0.000837871	7.6779
10.69	-0.00679273	-29.4528	-0.386504	-0.387329	0	0.000824905	7.67072
10.7	-0.00671259	-29.4528	-0.380829	-0.381641	0	0.000812136	7.66355
10.71	-0.00663339	-29.4528	-0.375236	-0.376035	0	0.000799563	7.6564
10.72	-0.00655513	-29.4528	-0.369724	-0.370511	0	0.000787183	7.64925
10.73	-0.00647778	-29.4528	-0.364293	-0.365068	0	0.000774991	7.64212
10.74	-0.00640134	-29.4528	-0.358941	-0.359704	0	0.000762987	7.63501
10.75	-0.00632579	-29.4528	-0.353667	-0.354418	0	0.000751166	7.62791
10.76	-0.00625114	-29.4528	-0.34847	-0.349209	0	0.000739526	7.62082
10.77	-0.00617736	-29.4528	-0.343348	-0.344076	0	0.000728065	7.61374
10.78	-0.00610445	-29.4528	-0.338301	-0.339018	0	0.00071678	7.60668
10.79	-0.00603239	-29.4528	-0.333328	-0.334034	0	0.000705668	7.59963
10.8	-0.00596118	-29.4528	-0.328428	-0.329122	0	0.000694726	7.59259
10.81	-0.00589081	-29.4528	-0.323598	-0.324282	0	0.000683952	7.58557
10.82	-0.00582126	-29.4528	-0.31884	-0.319513	0	0.000673344	7.57856
10.83	-0.00575254	-29.4528	-0.314151	-0.314814	0	0.000662899	7.57156
10.84	-0.00568462	-29.4528	-0.30953	-0.310183	0	0.000652614	7.56458
10.85	-0.00561749	-29.4528	-0.304977	-0.305619	0	0.000642488	7.5576
10.86	-0.00555116	-29.4528	-0.30049	-0.301123	0	0.000632517	7.55064
10.87	-0.00548561	-29.4528	-0.296069	-0.296692	0	0.000622699	7.5437
10.88	-0.00542083	-29.4528	-0.291713	-0.292326	0	0.000613033	7.53676
10.89	-0.0053568	-29.4528	-0.28742	-0.288023	0	0.000603515	7.52984
10.9	-0.00529354	-29.4528	-0.28319	-0.283784	0	0.000594144	7.52294
10.91	-0.00523101	-29.4528	-0.279021	-0.279606	0	0.000584917	7.51604
10.92	-0.00516923	-29.4528	-0.274914	-0.27549	0	0.000575833	7.50916
10.93	-0.00510817	-29.4528	-0.270867	-0.271434	0	0.000566888	7.50229
10.94	-0.00504782	-29.4528	-0.266879	-0.267437	0	0.000558081	7.49543
10.95	-0.00498819	-29.4528	-0.26295	-0.263499	0	0.00054941	7.48858
10.96	-0.00492926	-29.4528	-0.259078	-0.259618	0	0.000540873	7.48175
10.97	-0.00487102	-29.4528	-0.255262	-0.255795	0	0.000532468	7.47493
10.98	-0.00481347	-29.4528	-0.251503	-0.252027	0	0.000524192	7.46812
10.99	-0.0047566	-29.4528	-0.247798	-0.248314	0	0.000516044	7.46133
11	-0.00470039	-29.4528	-0.244148	-0.244656	0	0.000508022	7.45455
11.01	-0.00464485	-29.4528	-0.240551	-0.241051	0	0.000500123	7.44777
11.02	-0.00458996	-29.4528	-0.237007	-0.2375	0	0.000492347	7.44102
11.03	-0.00453572	-29.4528	-0.233515	-0.234	0	0.000484691	7.43427
11.04	-0.00448211	-29.4528	-0.230074	-0.230551	0	0.000477153	7.42754
11.05	-0.00442914	-29.4528	-0.226684	-0.227154	0	0.000469732	7.42081
11.06	-0.00437679	-29.4528	-0.223343	-0.223805	0	0.000462425	7.4141
11.07	-0.00432506	-29.4528	-0.220051	-0.220506	0	0.000455231	7.40741
11.08	-0.00427393	-29.4528	-0.216808	-0.217256	0	0.000448149	7.40072
11.09	-0.00422341	-29.4528	-0.213612	-0.214053	0	0.000441176	7.39405
11.1	-0.00417349	-29.4528	-0.210463	-0.210897	0	0.000434312	7.38739
11.11	-0.00412415	-29.4528	-0.20736	-0.207788	0	0.000427553	7.38074
11.12	-0.00407539	-29.4528	-0.204303	-0.204724	0	0.000420899	7.3741
11.13	-0.00402721	-29.4528	-0.20129	-0.201705	0	0.000414348	7.36748
11.14	-0.00397959	-29.4528	-0.198322	-0.19873	0	0.000407899	7.36086
11.15	-0.00393254	-29.4528	-0.195397	-0.195799	0	0.000401549	7.35426
11.16	-0.00388604	-29.4528	-0.192516	-0.192911	0	0.000395298	7.34767
11.17	-0.00384009	-29.4528	-0.189676	-0.190065	0	0.000389144	7.34109
11.18	-0.00379468	-29.4528	-0.186879	-0.187262	0	0.000383085	7.33453
11.19	-0.00374981	-29.4528	-0.184122	-0.184499	0	0.00037712	7.32797
11.2	-0.00370546	-29.4528	-0.181406	-0.181777	0	0.000371247	7.32143
11.21	-0.00366164	-29.4528	-0.17873	-0.179095	0	0.000365466	7.3149
11.22	-0.00361833	-29.4528	-0.176093	-0.176453	0	0.000359774	7.30838
11.23	-0.00357554	-29.4528	-0.173495	-0.173849	0	0.000354171	7.30187
11.24	-0.00353325	-29.4528	-0.170935	-0.171283	0	0.000348654	7.29537
11.25	-0.00349145	-29.4528	-0.168412	-0.168756	0	0.000343223	7.28889
11.26	-0.00345016	-29.4528	-0.165927	-0.166265	0	0.000337877	7.28242
11.27	-0.00340934	-29.4528	-0.163478	-0.163811	0	0.000332613	7.27595
11.28	-0.00336901	-29.4528	-0.161066	-0.161393	0	0.000327431	7.2695
11.29	-0.00332916	-29.4528	-0.158688	-0.159011	0	0.00032233	7.26306
11.3	-0.00328977	-29.4528	-0.156346	-0.156663	0	0.000317308	7.25664
11.31	-0.00325085	-29.4528	-0.154038	-0.154351	0	0.000312363	7.25022
11.32	-0.00321239	-29.4528	-0.151765	-0.152072	0	0.000307496	7.24382
11.33	-0.00317438	-29.4528	-0.149524	-0.149827	0	0.000302704	7.23742
11.34	-0.00313682	-29.4528	-0.147317	-0.147615	0	0.000297987	7.23104
11.35	-0.0030997	-29.4528	-0.145142	-0.145435	0	0.000293343	7.22467
11.36	-0.00306302	-29.4528	-0.142999	-0.143287	0	0.000288771	7.21831
11.37	-0.00302677	-29.4528	-0.140887	-0.141172	0	0.00028427	7.21196
11.38	-0.00299095	-29.4528	-0.138807	-0.139087	0	0.000279839	7.20562
11.39	-0.00295556	-29.4528	-0.136757	-0.137033	0	0.000275477	7.1993
11.4	-0.00292058	-29.4528	-0.134738	-0.135009	0	0.000271183	7.19298
11.41	-0.00288601	-29.4528	-0.132748	-0.133015	0	0.000266956	7.18668
11.42	-0.00285185	-29.4528	-0.130787	-0.13105	0	0.000262794	7.18039
11.43	-0.0028181	-29.4528	-0.128856	-0.129114	0	0.000258697	7.1741
11.44	-0.00278474	-29.4528	-0.126952	-0.127207	0	0.000254664	7.16783
11.45	-0.00275178	-29.4528	-0.125077	-0.125328	0	0.000250694	7.16157
11.46	-0.0027192	-29.4528	-0.12323	-0.123476	0	0.000246785	7.15532
11.47	-0.00268701	-29.4528	-0.121409	-0.121652	0	0.000242937	7.14908
11.48	-0.0026552	-29.4528	-0.119616	-0.119855	0	0.000239149	7.14286
11.49	-0.00262377	-29.4528	-0.117849	-0.118084	0	0.000235421	7.13664
11.5	-0.0025927	-29.4528	-0.116108	-0.116339	0	0.00023175	7.13043
11.51	-0.002562	-29.4528	-0.114392	-0.11462	0	0.000228136	7.12424
11.52	-0.00253167	-29.4528	-0.112702	-0.112927	0	0.000224578	7.11806
11.53	-0.00250169	-29.4528	-0.111037	-0.111258	0	0.000221076	7.11188
11.54	-0.00247207	-29.4528	-0.109396	-0.109614	0	0.000217629	7.10572
11.55	-0.00244279	-29.4528	-0.10778	-0.107994	0	0.000214235	7.09957
11.56	-0.00241386	-29.4528	-0.106187	-0.106398	0	0.000210894	7.09343
11.57	-0.00238528	-29.4528	-0.104618	-0.104825	0	0.000207605	7.08729
11.58	-0.00235703	-29.4528	-0.103072	-0.103276	0	0.000204367	7.08117
11.59	-0.00232911	-29.4528	-0.101548	-0.10175	0	0.00020118	7.07506
11.6	-0.00230152	-29.4528	-0.100048	-0.100246	0	0.000198042	7.06897
11.61	-0.00227426	-29.4528	-0.098569	-0.098764	0	0.000194953	7.06288
11.62	-0.00224732	-29.4528	-0.0971121	-0.097304	0	0.000191912	7.0568
11.63	-0.0022207	-29.4528	-0.0956768	-0.0958657	0	0.000188919	7.05073
11.64	-0.00219439	-29.4528	-0.0942625	-0.0944485	0	0.000185973	7.04467
11.65	-0.00216839	-29.4528	-0.0928692	-0.0930523	0	0.000183072	7.03863
11.66	-0.0021427	-29.4528	-0.0914964	-0.0916766	0	0.000180216	7.03259
11.67	-0.00211732	-29.4528	-0.0901438	-0.0903212	0	0.000177405	7.02656
11.68	-0.00209223	-29.4528	-0.0888112	-0.0889859	0	0.000174638	7.02055
11.69	-0.00206744	-29.4528	-0.0874983	-0.0876702	0	0.000171914	7.01454
11.7	-0.00204294	-29.4528	-0.0862047	-0.086374	0	0.000169232	7.00855
11.71	-0.00201873	-29.4528	-0.0849303	-0.0850969	0	0.000166593	7.00256
11.72	-0.0019948	-29.4528	-0.0836746	-0.0838386	0	0.000163994	6.99659
11.73	-0.00197116	-29.4528	-0.0824375	-0.0825989	0	0.000161436	6.99062
11.74	-0.0019478	-29.4528	-0.0812186	-0.0813775	0	0.000158918	6.98467
11.75	-0.00192471	-29.4528	-0.0800177	-0.0801741	0	0.000156439	6.97872
11.76	-0.0019019	-29.4528	-0.0788345	-0.0789885	0	0.000153998	6.97279
11.77	-0.00187935	-29.4528	-0.0776688	-0.0778204	0	0.000151596	6.96686
11.78	-0.00185707	-29.4528	-0.0765203	-0.0766695	0	0.000149231	6.96095
11.79	-0.00183506	-29.4528	-0.0753887	-0.0755357	0	0.000146903	6.95505
11.8	-0.0018133	-29.4528	-0.0742739	-0.0744185	0	0.000144612	6.94915
11.81	-0.0017918	-29.4528	-0.0731755	-0.0733179	0	0.000142356	6.94327
11.82	-0.00177055	-29.4528	-0.0720934	-0.0722335	0	0.000140135	6.93739
11.83	-0.00174956	-29.4528	-0.0710272	-0.0711651	0	0.000137949	6.93153
11.84	-0.00172881	-29.4528	-0.0699767	-0.0701125	0	0.000135797	6.92568
11.85	-0.00170831	-29.4528	-0.0689418	-0.0690755	0	0.000133679	6.91983
11.86	-0.00168805	-29.4528	-0.0679221	-0.0680537	0	0.000131594	6.914
11.87	-0.00166803	-29.4528	-0.0669175	-0.0670471	0	0.000129541	6.90817
11.88	-0.00164824	-29.4528	-0.0659278	-0.0660553	0	0.00012752	6.90236
11.89	-0.00162869	-29.4528	-0.0649526	-0.0650782	0	0.000125531	6.89655
11.9	-0.00160937	-29.4528	-0.0639919	-0.0641155	0	0.000123573	6.89076
11.91	-0.00159027	-29.4528	-0.0630453	-0.063167	0	0.000121645	6.88497
11.92	-0.0015714	-29.4528	-0.0621128	-0.0622325	0	0.000119747	6.87919
11.93	-0.00155276	-29.4528	-0.061194	-0.0613119	0	0.000117879	6.87343
11.94	-0.00153433	-29.4528	-0.0602888	-0.0604048	0	0.000116041	6.86767
11.95	-0.00151612	-29.4528	-0.0593969	-0.0595111	0	0.000114231	6.86192
11.96	-0.00149813	-29.4528	-0.0585182	-0.0586307	0	0.000112449	6.85619
11.97	-0.00148035	-29.4528	-0.0576525	-0.0577632	0	0.000110695	6.85046
11.98	-0.00146278	-29.4528	-0.0567996	-0.0569086	0	0.000108968	6.84474
11.99	-0.00144541	-29.4528	-0.0559593	-0.0560666	0	0.000107268	6.83903
12	-0.00142825	-29.4528	-0.0551314	-0.055237	0	0.000105595	6.83333
12.01	-0.00141129	-29.4528	-0.0543158	-0.0544197	0	0.000103948	6.82764
12.02	-0.00139454	-29.4528	-0.0535122	-0.0536145	0	0.000102327	6.82196
12.03	-0.00137798	-29.4528	-0.0527205	-0.0528212	0	0.00010073	6.81629
12.04	-0.00136161	-29.4528	-0.0519404	-0.0520396	0	9.91592e-05	6.81063
12.05	-0.00134544	-29.4528	-0.0511719	-0.0512696	0	9.76126e-05	6.80498
12.06	-0.00132946	-29.4528	-0.0504148	-0.0505109	0	9.60901e-05	6.79934
12.07	-0.00131367	-29.4528	-0.0496689	-0.0497634	0	9.45913e-05	6.7937
12.08	-0.00129806	-29.4528	-0.0489339	-0.049027	0	9.3116e-05	6.78808
12.09	-0.00128264	-29.4528	-0.0482099	-0.0483015	0	9.16637e-05	6.78246
12.1	-0.0012674	-29.4528	-0.0474965	-0.0475867	0	9.0234e-05	6.77686
12.11	-0.00125234	-29.4528	-0.0467937	-0.0468825	0	8.88267e-05	6.77126
12.12	-0.00123745	-29.4528	-0.0461013	-0.0461887	0	8.74413e-05	6.76568
12.13	-0.00122274	-29.4528	-0.0454191	-0.0455051	0	8.60776e-05	6.7601
12.14	-0.00120821	-29.4528	-0.044747	-0.0448317	0	8.47351e-05	6.75453
12.15	-0.00119384	-29.4528	-0.0440848	-0.0441682	0	8.34136e-05	6.74897
12.16	-0.00117965	-29.4528	-0.0434324	-0.0435145	0	8.21127e-05	6.74342
12.17	-0.00116562	-29.4528	-0.0427897	-0.0428705	0	8.08322e-05	6.73788
12.18	-0.00115176	-29.4528	-0.0421564	-0.042236	0	7.95716e-05	6.73235
12.19	-0.00113806	-29.4528	-0.0415325	-0.0416109	0	7.83307e-05	6.72683
12.2	-0.00112452	-29.4528	-0.0409179	-0.040995	0	7.71092e-05	6.72131
12.21	-0.00111115	-29.4528	-0.0403123	-0.0403882	0	7.59067e-05	6.71581
12.22	-0.00109792	-29.4528	-0.0397157	-0.0397904	0	7.4723e-05	6.71031
12.23	-0.00108486	-29.4528	-0.0391279	-0.0392015	0	7.35578e-05	6.70482
12.24	-0.00107195	-29.4528	-0.0385488	-0.0386213	0	7.24108e-05	6.69935
12.25	-0.00105919	-29.4528	-0.0379783	-0.0380496	0	7.12817e-05	6.69388
12.26	-0.00104658	-29.4528	-0.0374162	-0.0374864	0	7.01702e-05	6.68842
12.27	-0.00103412	-29.4528	-0.0368624	-0.0369315	0	6.9076e-05	6.68297
12.28	-0.0010218	-29.4528	-0.0363168	-0.0363848	0	6.7999e-05	6.67752
12.29	-0.00100963	-29.4528	-0.0357793	-0.0358462	0	6.69387e-05	6.67209
12.3	-0.000997608	-29.4528	-0.0352497	-0.0353156	0	6.5895e-05	6.66667
12.31	-0.000985723	-29.4528	-0.034728	-0.0347929	0	6.48676e-05	6.66125
12.32	-0.000973978	-29.4528	-0.034214	-0.0342778	0	6.38563e-05	6.65584
12.33	-0.000962371	-29.4528	-0.0337075	-0.0337704	0	6.28607e-05	6.65045
12.34	-0.0009509	-29.4528	-0.0332086	-0.0332705	0	6.18807e-05	6.64506
12.35	-0.000939565	-29.4528	-0.032717	-0.032778	0	6.09159e-05	6.63968
12.36	-0.000928362	-29.4528	-0.0322328	-0.0322927	0	5.99663e-05	6.6343
12.37	-0.000917291	-29.4528	-0.0317556	-0.0318147	0	5.90314e-05	6.62894
12.38	-0.00090635	-29.4528	-0.0312856	-0.0313437	0	5.81112e-05	6.62359
12.39	-0.000895538	-29.4528	-0.0308225	-0.0308797	0	5.72053e-05	6.61824
12.4	-0.000884853	-29.4528	-0.0303662	-0.0304225	0	5.63135e-05	6.6129
12.41	-0.000874293	-29.4528	-0.0299167	-0.0299721	0	5.54357e-05	6.60757
12.42	-0.000863857	-29.4528	-0.0294738	-0.0295284	0	5.45716e-05	6.60225
12.43	-0.000853543	-29.4528	-0.0290375	-0.0290912	0	5.37209e-05	6.59694
12.44	-0.000843351	-29.4528	-0.0286077	-0.0286606	0	5.28836e-05	6.59164
12.45	-0.000833278	-29.4528	-0.0281842	-0.0282362	0	5.20593e-05	6.58635
12.46	-0.000823323	-29.4528	-0.0277669	-0.0278182	0	5.12479e-05	6.58106
12.47	-0.000813486	-29.4528	-0.0273559	-0.0274063	0	5.04491e-05	6.57578
12.48	-0.000803763	-29.4528	-0.0269509	-0.0270006	0	4.96628e-05	6.57051
12.49	-0.000794154	-29.4528	-0.0265519	-0.0266008	0	4.88888e-05	6.56525
12.5	-0.000784659	-29.4528	-0.0261588	-0.026207	0	4.81269e-05	6.56
12.51	-0.000775274	-29.4528	-0.0257716	-0.0258189	0	4.73768e-05	6.55476
12.52	-0.000765999	-29.4528	-0.02539	-0.0254367	0	4.66385e-05	6.54952
12.53	-0.000756833	-29.4528	-0.0250141	-0.0250601	0	4.59117e-05	6.54429
12.54	-0.000747774	-29.4528	-0.0246438	-0.024689	0	4.51962e-05	6.53907
12.55	-0.000738822	-29.4528	-0.024279	-0.0243235	0	4.44919e-05	6.53386
12.56	-0.000729974	-29.4528	-0.0239195	-0.0239633	0	4.37986e-05	6.52866
12.57	-0.000721229	-29.4528	-0.0235654	-0.0236085	0	4.31161e-05	6.52347
12.58	-0.000712587	-29.4528	-0.0232165	-0.0232589	0	4.24443e-05	6.51828
12.59	-0.000704046	-29.4528	-0.0228728	-0.0229145	0	4.17829e-05	6.51311
12.6	-0.000695605	-29.4528	-0.0225341	-0.0225752	0	4.11319e-05	6.50794
12.61	-0.000687263	-29.4528	-0.0222005	-0.022241	0	4.0491e-05	6.50278
12.62	-0.000679018	-29.4528	-0.0218718	-0.0219116	0	3.98601e-05	6.49762
12.63	-0.000670869	-29.4528	-0.021548	-0.0215872	0	3.92391e-05	6.49248
12.64	-0.000662816	-29.4528	-0.0212289	-0.0212675	0	3.86278e-05	6.48734
12.65	-0.000654856	-29.4528	-0.0209146	-0.0209526	0	3.8026e-05	6.48221
12.66	-0.000646989	-29.4528	-0.0206049	-0.0206424	0	3.74336e-05	6.47709
12.67	-0.000639214	-29.4528	-0.0202999	-0.0203367	0	3.68504e-05	6.47198
12.68	-0.00063153	-29.4528	-0.0199993	-0.0200356	0	3.62764e-05	6.46688
12.69	-0.000623936	-29.4528	-0.0197032	-0.0197389	0	3.57113e-05	6.46178
12.7	-0.00061643	-29.4528	-0.0194114	-0.0194466	0	3.5155e-05	6.45669
12.71	-0.000609011	-29.4528	-0.019124	-0.0191586	0	3.46074e-05	6.45161
12.72	-0.000601679	-29.4528	-0.0188408	-0.0188749	0	3.40683e-05	6.44654
12.73	-0.000594432	-29.4528	-0.0185619	-0.0185954	0	3.35377e-05	6.44148
12.74	-0.000587269	-29.4528	-0.018287	-0.01832	0	3.30153e-05	6.43642
12.75	-0.00058019	-29.4528	-0.0180162	-0.0180487	0	3.25011e-05	6.43137
12.76	-0.000573193	-29.4528	-0.0177495	-0.0177815	0	3.19949e-05	6.42633
12.77	-0.000566277	-29.4528	-0.0174867	-0.0175182	0	3.14966e-05	6.4213
12.78	-0.000559442	-29.4528	-0.0172277	-0.0172587	0	3.10061e-05	6.41628
12.79	-0.000552686	-29.4528	-0.0169726	-0.0170031	0	3.05232e-05	6.41126
12.8	-0.000546008	-29.4528	-0.0167213	-0.0167514	0	3.00479e-05	6.40625
12.81	-0.000539408	-29.4528	-0.0164737	-0.0165033	0	2.958e-05	6.40125
12.82	-0.000532884	-29.4528	-0.0162298	-0.0162589	0	2.91194e-05	6.39626
12.83	-0.000526436	-29.4528	-0.0159894	-0.0160181	0	2.86659e-05	6.39127
12.84	-0.000520063	-29.4528	-0.0157527	-0.0157809	0	2.82196e-05	6.38629
12.85	-0.000513763	-29.4528	-0.0155194	-0.0155472	0	2.77802e-05	6.38132
12.86	-0.000507537	-29.4528	-0.0152896	-0.0153169	0	2.73476e-05	6.37636
12.87	-0.000501382	-29.4528	-0.0150632	-0.0150901	0	2.69218e-05	6.37141
12.88	-0.000495298	-29.4528	-0.0148401	-0.0148666	0	2.65026e-05	6.36646
12.89	-0.000489285	-29.4528	-0.0146204	-0.0146465	0	2.609e-05	6.36152
12.9	-0.000483341	-29.4528	-0.0144039	-0.0144295	0	2.56838e-05	6.35659
12.91	-0.000477466	-29.4528	-0.0141906	-0.0142158	0	2.5284e-05	6.35167
12.92	-0.000471659	-29.4528	-0.0139804	-0.0140053	0	2.48904e-05	6.34675
12.93	-0.000465918	-29.4528	-0.0137734	-0.0137979	0	2.45029e-05	6.34184
12.94	-0.000460243	-29.4528	-0.0135694	-0.0135936	0	2.41215e-05	6.33694
12.95	-0.000454634	-29.4528	-0.0133685	-0.0133922	0	2.3746e-05	6.33205
12.96	-0.000449089	-29.4528	-0.0131705	-0.0131939	0	2.33764e-05	6.32716
12.97	-0.000443608	-29.4528	-0.0129755	-0.0129985	0	2.30125e-05	6.32228
12.98	-0.00043819	-29.4528	-0.0127833	-0.012806	0	2.26543e-05	6.31741
12.99	-0.000432834	-29.4528	-0.012594	-0.0126163	0	2.23017e-05	6.31255
13	-0.00042754	-29.4528	-0.0124075	-0.0124295	0	2.19546e-05	6.30769
13.01	-0.000422306	-29.4528	-0.0122238	-0.0122454	0	2.16129e-05	6.30284
13.02	-0.000417132	-29.4528	-0.0120427	-0.012064	0	2.12766e-05	6.298
13.03	-0.000412018	-29.4528	-0.0118644	-0.0118853	0	2.09454e-05	6.29317
13.04	-0.000406961	-29.4528	-0.0116887	-0.0117093	0	2.06195e-05	6.28834
13.05	-0.000401963	-29.4528	-0.0115156	-0.0115359	0	2.02986e-05	6.28352
13.06	-0.000397021	-29.4528	-0.0113451	-0.011365	0	1.99827e-05	6.27871
13.07	-0.000392136	-29.4528	-0.011177	-0.0111967	0	1.96718e-05	6.27391
13.08	-0.000387307	-29.4528	-0.0110115	-0.0110309	0	1.93657e-05	6.26911
13.09	-0.000382532	-29.4528	-0.0108484	-0.0108675	0	1.90644e-05	6.26432
13.1	-0.000377812	-29.4528	-0.0106878	-0.0107065	0	1.87677e-05	6.25954
13.11	-0.000373145	-29.4528	-0.0105295	-0.010548	0	1.84757e-05	6.25477
13.12	-0.000368531	-29.4528	-0.0103736	-0.0103917	0	1.81883e-05	6.25
13.13	-0.00036397	-29.4528	-0.0102199	-0.0102378	0	1.79053e-05	6.24524
13.14	-0.00035946	-29.4528	-0.0100686	-0.0100862	0	1.76267e-05	6.24049
13.15	-0.000355001	-29.4528	-0.00991945	-0.00993681	0	1.73525e-05	6.23574
13.16	-0.000350593	-29.4528	-0.00977255	-0.00978963	0	1.70826e-05	6.231
13.17	-0.000346234	-29.4528	-0.00962782	-0.00964463	0	1.68168e-05	6.22627
13.18	-0.000341925	-29.4528	-0.00948523	-0.00950178	0	1.65552e-05	6.22155
13.19	-0.000337664	-29.4528	-0.00934475	-0.00936105	0	1.62977e-05	6.21683
13.2	-0.000333451	-29.4528	-0.00920635	-0.0092224	0	1.60442e-05	6.21212
13.21	-0.000329285	-29.4528	-0.00907001	-0.0090858	0	1.57947e-05	6.20742
13.22	-0.000325166	-29.4528	-0.00893568	-0.00895123	0	1.5549e-05	6.20272
13.23	-0.000321093	-29.4528	-0.00880334	-0.00881864	0	1.53072e-05	6.19803
13.24	-0.000317066	-29.4528	-0.00867296	-0.00868803	0	1.50691e-05	6.19335
13.25	-0.000313083	-29.4528	-0.00854451	-0.00855934	0	1.48347e-05	6.18868
13.26	-0.000309145	-29.4528	-0.00841796	-0.00843256	0	1.4604e-05	6.18401
13.27	-0.000305251	-29.4528	-0.00829329	-0.00830766	0	1.43769e-05	6.17935
13.28	-0.000301401	-29.4528	-0.00817046	-0.00818461	0	1.41533e-05	6.1747
13.29	-0.000297593	-29.4528	-0.00804945	-0.00806338	0	1.39332e-05	6.17005
13.3	-0.000293827	-29.4528	-0.00793023	-0.00794395	0	1.37166e-05	6.16541
13.31	-0.000290103	-29.4528	-0.00781278	-0.00782628	0	1.35033e-05	6.16078
13.32	-0.00028642	-29.4528	-0.00769707	-0.00771036	0	1.32933e-05	6.15616
13.33	-0.000282778	-29.4528	-0.00758307	-0.00759615	0	1.30866e-05	6.15154
13.34	-0.000279176	-29.4528	-0.00747076	-0.00748364	0	1.28832e-05	6.14693
13.35	-0.000275613	-29.4528	-0.00736011	-0.00737279	0	1.26829e-05	6.14232
13.36	-0.00027209	-29.4528	-0.0072511	-0.00726359	0	1.24857e-05	6.13772
13.37	-0.000268605	-29.4528	-0.0071437	-0.007156	0	1.22916e-05	6.13313
13.38	-0.000265158	-29.4528	-0.0070379	-0.00705	0	1.21005e-05	6.12855
13.39	-0.000261749	-29.4528	-0.00693366	-0.00694557	0	1.19124e-05	6.12397
13.4	-0.000258377	-29.4528	-0.00683097	-0.0068427	0	1.17272e-05	6.1194
