0	0	-nan	-50.9993	-nan	inf	22.2927
2.48	9.37765	-50.9724	-50.9726	0	0.000218706	20.7915
2.49	9.39825	-50.972	-50.9722	0	0.000221099	20.7793
2.5	9.41866	-50.9716	-50.9718	0	0.000223523	20.7671
2.51	9.43888	-50.9711	-50.9714	0	0.000225976	20.7549
2.52	9.45891	-50.9707	-50.9709	0	0.00022846	20.7426
2.53	9.47875	-50.9703	-50.9705	0	0.000230975	20.7303
2.54	9.4984	-50.9698	-50.9701	0	0.000233521	20.7179
2.55	9.51786	-50.9694	-50.9696	0	0.000236099	20.7055
2.56	9.53713	-50.9689	-50.9692	0	0.000238709	20.693
2.57	9.55621	-50.9685	-50.9687	0	0.000241351	20.6805
2.58	9.57509	-50.968	-50.9682	0	0.000244026	20.6679
2.59	9.59378	-50.9675	-50.9677	0	0.000246735	20.6553
2.6	9.61228	-50.967	-50.9673	0	0.000249477	20.6427
2.61	9.63059	-50.9665	-50.9668	0	0.000252254	20.6299
2.62	9.6487	-50.966	-50.9663	0	0.000255064	20.6172
2.63	9.66662	-50.9655	-50.9658	0	0.00025791	20.6044
2.64	9.68434	-50.965	-50.9652	0	0.000260792	20.5915
2.65	9.70187	-50.9645	-50.9647	0	0.000263709	20.5786
2.66	9.71921	-50.9639	-50.9642	0	0.000266663	20.5656
2.67	9.73635	-50.9634	-50.9637	0	0.000269653	20.5526
2.68	9.75329	-50.9628	-50.9631	0	0.000272681	20.5396
2.69	9.77004	-50.9623	-50.9626	0	0.000275746	20.5264
2.7	9.78659	-50.9617	-50.962	0	0.00027885	20.5133
2.71	9.80295	-50.9611	-50.9614	0	0.000281992	20.5001
2.72	9.81911	-50.9606	-50.9608	0	0.000285174	20.4868
2.73	9.83507	-50.96	-50.9603	0	0.000288395	20.4735
2.74	9.85084	-50.9594	-50.9597	0	0.000291657	20.4602
2.75	9.86641	-50.9588	-50.9591	0	0.000294959	20.4468
2.76	9.88178	-50.9581	-50.9584	0	0.000298302	20.4333
2.77	9.89695	-50.9575	-50.9578	0	0.000301688	20.4198
2.78	9.91192	-50.9569	-50.9572	0	0.000305115	20.4063
2.79	9.9267	-50.9562	-50.9565	0	0.000308585	20.3927
2.8	9.94128	-50.9556	-50.9559	0	0.000312099	20.379
2.81	9.95565	-50.9549	-50.9552	0	0.000315657	20.3653
2.82	9.96983	-50.9542	-50.9545	0	0.000319259	20.3516
2.83	9.98381	-50.9535	-50.9539	0	0.000322906	20.3378
2.84	9.99759	-50.9528	-50.9532	0	0.000326598	20.324
2.85	10.0112	-50.9521	-50.9525	0	0.000330337	20.3101
2.86	10.0245	-50.9514	-50.9518	0	0.000334123	20.2961
2.87	10.0377	-50.9507	-50.951	0	0.000337956	20.2822
2.88	10.0507	-50.95	-50.9503	0	0.000341837	20.2681
2.89	10.0635	-50.9492	-50.9495	0	0.000345766	20.254
2.9	10.076	-50.9484	-50.9488	0	0.000349745	20.2399
2.91	10.0884	-50.9477	-50.948	0	0.000353774	20.2257
2.92	10.1006	-50.9469	-50.9472	0	0.000357853	20.2115
2.93	10.1126	-50.9461	-50.9464	0	0.000361983	20.1972
2.94	10.1243	-50.9453	-50.9456	0	0.000366165	20.1829
2.95	10.1359	-50.9445	-50.9448	0	0.000370399	20.1685
2.96	10.1472	-50.9436	-50.944	0	0.000374687	20.1541
2.97	10.1584	-50.9428	-50.9432	0	0.000379028	20.1396
2.98	10.1694	-50.9419	-50.9423	0	0.000383423	20.1251
2.99	10.1801	-50.941	-50.9414	0	0.000387874	20.1105
3	10.1907	-50.9402	-50.9406	0	0.000392381	20.0959
3.01	10.201	-50.9393	-50.9397	0	0.000396944	20.0812
3.02	10.2112	-50.9384	-50.9388	0	0.000401565	20.0665
3.03	10.2211	-50.9374	-50.9378	0	0.000406243	20.0517
3.04	10.2308	-50.9365	-50.9369	0	0.000410981	20.0369
3.05	10.2404	-50.9355	-50.936	0	0.000415777	20.022
3.06	10.2497	-50.9346	-50.935	0	0.000420635	20.0071
3.07	10.2588	-50.9336	-50.934	0	0.000425553	19.9922
3.08	10.2677	-50.9326	-50.933	0	0.000430533	19.9772
3.09	10.2764	-50.9316	-50.932	0	0.000435575	19.9621
3.1	10.2849	-50.9306	-50.931	0	0.000440681	19.947
3.11	10.2933	-50.9295	-50.93	0	0.000445852	19.9318
3.12	10.3014	-50.9285	-50.9289	0	0.000451087	19.9166
3.13	10.3092	-50.9274	-50.9278	0	0.000456388	19.9014
3.14	10.3169	-50.9263	-50.9268	0	0.000461756	19.8861
3.15	10.3244	-50.9252	-50.9257	0	0.000467191	19.8707
3.16	10.3317	-50.9241	-50.9245	0	0.000472695	19.8553
3.17	10.3388	-50.9229	-50.9234	0	0.000478268	19.8399
3.18	10.3456	-50.9218	-50.9223	0	0.000483912	19.8244
3.19	10.3523	-50.9206	-50.9211	0	0.000489626	19.8088
3.2	10.3588	-50.9194	-50.9199	0	0.000495413	19.7932
3.21	10.365	-50.9182	-50.9187	0	0.000501272	19.7776
3.22	10.3711	-50.917	-50.9175	0	0.000507206	19.7619
3.23	10.3769	-50.9157	-50.9162	0	0.000513214	19.7461
3.24	10.3825	-50.9145	-50.915	0	0.000519298	19.7303
3.25	10.388	-50.9132	-50.9137	0	0.000525458	19.7145
3.26	10.3932	-50.9119	-50.9124	0	0.000531697	19.6986
3.27	10.3982	-50.9106	-50.9111	0	0.000538014	19.6827
3.28	10.403	-50.9092	-50.9098	0	0.00054441	19.6667
3.29	10.4076	-50.9079	-50.9084	0	0.000550888	19.6506
3.3	10.412	-50.9065	-50.907	0	0.000557447	19.6345
3.31	10.4162	-50.9051	-50.9056	0	0.000564089	19.6184
3.32	10.4202	-50.9037	-50.9042	0	0.000570815	19.6022
3.33	10.4239	-50.9022	-50.9028	0	0.000577626	19.586
3.34	10.4275	-50.9007	-50.9013	0	0.000584523	19.5697
3.35	10.4309	-50.8993	-50.8999	0	0.000591508	19.5534
3.36	10.434	-50.8977	-50.8983	0	0.00059858	19.537
3.37	10.437	-50.8962	-50.8968	0	0.000605742	19.5206
3.38	10.4397	-50.8947	-50.8953	0	0.000612994	19.5041
3.39	10.4423	-50.8931	-50.8937	0	0.000620338	19.4876
3.4	10.4446	-50.8915	-50.8921	0	0.000627775	19.471
3.41	10.4468	-50.8899	-50.8905	0	0.000635306	19.4544
3.42	10.4487	-50.8882	-50.8888	0	0.000642932	19.4377
3.43	10.4504	-50.8865	-50.8872	0	0.000650655	19.421
3.44	10.4519	-50.8848	-50.8855	0	0.000658475	19.4042
3.45	10.4532	-50.8831	-50.8838	0	0.000666395	19.3874
3.46	10.4543	-50.8813	-50.882	0	0.000674414	19.3705
3.47	10.4552	-50.8796	-50.8803	0	0.000682535	19.3536
3.48	10.4559	-50.8778	-50.8785	0	0.000690759	19.3367
3.49	10.4564	-50.8759	-50.8766	0	0.000699087	19.3196
3.5	10.4567	-50.8741	-50.8748	0	0.000707521	19.3026
3.51	10.4567	-50.8722	-50.8729	0	0.000716061	19.2855
3.52	10.4566	-50.8703	-50.871	0	0.00072471	19.2683
3.53	10.4563	-50.8683	-50.8691	0	0.000733468	19.2511
3.54	10.4557	-50.8664	-50.8671	0	0.000742337	19.2338
3.55	10.455	-50.8644	-50.8651	0	0.000751318	19.2165
3.56	10.454	-50.8623	-50.8631	0	0.000760413	19.1992
3.57	10.4529	-50.8603	-50.861	0	0.000769624	19.1818
3.58	10.4515	-50.8582	-50.8589	0	0.000778951	19.1643
3.59	10.4499	-50.856	-50.8568	0	0.000788396	19.1468
3.6	10.4482	-50.8539	-50.8547	0	0.000797961	19.1293
