0	0	-nan	-44.0186	-nan	0	22.2927
3.32	-0.335589	-43.9366	-43.9366	0	0	19.6022
3.33	-0.335264	-43.9353	-43.9353	0	0	19.586
3.34	-0.334869	-43.9341	-43.9341	0	0	19.5697
3.35	-0.334406	-43.9328	-43.9328	0	0	19.5534
3.36	-0.333873	-43.9315	-43.9315	0	0	19.537
3.37	-0.333272	-43.9302	-43.9302	0	0	19.5206
3.38	-0.332602	-43.9288	-43.9288	0	0	19.5041
3.39	-0.331863	-43.9275	-43.9275	0	0	19.4876
3.4	-0.331056	-43.9261	-43.9261	0	0	19.471
3.41	-0.33018	-43.9247	-43.9247	0	0	19.4544
3.42	-0.329237	-43.9233	-43.9233	0	0	19.4377
3.43	-0.328225	-43.9219	-43.9219	0	0	19.421
3.44	-0.327146	-43.9204	-43.9204	0	0	19.4042
3.45	-0.325999	-43.9189	-43.9189	0	0	19.3874
3.46	-0.324785	-43.9174	-43.9174	0	0	19.3705
3.47	-0.323504	-43.9159	-43.9159	0	0	19.3536
3.48	-0.322156	-43.9143	-43.9143	0	0	19.3367
3.49	-0.320742	-43.9128	-43.9128	0	0	19.3196
3.5	-0.319262	-43.9112	-43.9112	0	0	19.3026
3.51	-0.317716	-43.9095	-43.9095	0	0	19.2855
3.52	-0.316104	-43.9079	-43.9079	0	0	19.2683
3.53	-0.314428	-43.9062	-43.9062	0	0	19.2511
3.54	-0.312686	-43.9045	-43.9045	0	0	19.2338
3.55	-0.31088	-43.9028	-43.9028	0	0	19.2165
3.56	-0.30901	-43.9011	-43.9011	0	0	19.1992
3.57	-0.307076	-43.8993	-43.8993	0	0	19.1818
3.58	-0.305078	-43.8975	-43.8975	0	0	19.1643
3.59	-0.303018	-43.8957	-43.8957	0	0	19.1468
3.6	-0.300896	-43.8938	-43.8938	0	0	19.1293
3.61	-0.298711	-43.8919	-43.8919	0	0	19.1117
3.62	-0.296465	-43.89	-43.89	0	0	19.094
3.63	-0.294158	-43.8881	-43.8881	0	0	19.0763
3.64	-0.29179	-43.8861	-43.8861	0	0	19.0586
3.65	-0.289362	-43.8841	-43.8841	0	0	19.0408
3.66	-0.286874	-43.8821	-43.8821	0	0	19.0229
3.67	-0.284327	-43.88	-43.88	0	0	19.005
3.68	-0.281722	-43.8779	-43.8779	0	0	18.9871
3.69	-0.279058	-43.8758	-43.8758	0	0	18.9691
3.7	-0.276337	-43.8737	-43.8737	0	0	18.9511
3.71	-0.273559	-43.8715	-43.8715	0	0	18.933
3.72	-0.270725	-43.8693	-43.8693	0	0	18.9149
3.73	-0.267835	-43.867	-43.867	0	0	18.8967
3.74	-0.26489	-43.8648	-43.8648	0	0	18.8784
3.75	-0.26189	-43.8624	-43.8624	0	0	18.8602
3.76	-0.258836	-43.8601	-43.8601	0	0	18.8418
3.77	-0.255729	-43.8577	-43.8577	0	0	18.8234
3.78	-0.25257	-43.8553	-43.8553	0	0	18.805
3.79	-0.249358	-43.8528	-43.8528	0	0	18.7865
3.8	-0.246095	-43.8503	-43.8503	0	0	18.768
3.81	-0.242781	-43.8478	-43.8478	0	0	18.7494
3.82	-0.239417	-43.8452	-43.8452	0	0	18.7308
3.83	-0.236004	-43.8426	-43.8426	0	0	18.7121
3.84	-0.232543	-43.84	-43.84	0	0	18.6934
3.85	-0.229033	-43.8373	-43.8373	0	0	18.6746
3.86	-0.225476	-43.8346	-43.8346	0	0	18.6558
3.87	-0.221873	-43.8318	-43.8318	0	0	18.637
3.88	-0.218225	-43.829	-43.829	0	0	18.618
3.89	-0.214531	-43.8262	-43.8262	0	0	18.5991
3.9	-0.210793	-43.8233	-43.8233	0	0	18.5801
3.91	-0.207012	-43.8203	-43.8203	0	0	18.561
3.92	-0.203188	-43.8174	-43.8174	0	0	18.5419
3.93	-0.199323	-43.8143	-43.8143	0	0	18.5227
3.94	-0.195416	-43.8113	-43.8113	0	0	18.5035
3.95	-0.191469	-43.8082	-43.8082	0	0	18.4842
3.96	-0.187483	-43.805	-43.805	0	0	18.4649
3.97	-0.183458	-43.8018	-43.8018	0	0	18.4456
3.98	-0.179396	-43.7986	-43.7986	0	0	18.4262
3.99	-0.175296	-43.7953	-43.7953	0	0	18.4067
4	-0.171161	-43.7919	-43.7919	0	0	18.3872
4.01	-0.16699	-43.7885	-43.7885	0	0	18.3677
4.02	-0.162785	-43.7851	-43.7851	0	0	18.3481
4.03	-0.158547	-43.7815	-43.7815	0	0	18.3284
4.04	-0.154276	-43.778	-43.778	0	0	18.3087
4.05	-0.149973	-43.7744	-43.7744	0	0	18.289
4.06	-0.145639	-43.7707	-43.7707	0	0	18.2692
4.07	-0.141276	-43.767	-43.767	0	0	18.2493
4.08	-0.136883	-43.7632	-43.7632	0	0	18.2294
4.09	-0.132462	-43.7594	-43.7594	0	0	18.2095
4.1	-0.128014	-43.7555	-43.7555	0	0	18.1895
4.11	-0.12354	-43.7516	-43.7516	0	0	18.1695
4.12	-0.119041	-43.7476	-43.7476	0	0	18.1494
4.13	-0.114516	-43.7435	-43.7435	0	0	18.1292
4.14	-0.109969	-43.7394	-43.7394	0	0	18.109
4.15	-0.105399	-43.7352	-43.7352	0	0	18.0888
4.16	-0.100807	-43.731	-43.731	0	0	18.0685
4.17	-0.0961943	-43.7267	-43.7267	0	0	18.0482
4.18	-0.091562	-43.7223	-43.7223	0	0	18.0278
4.19	-0.0869109	-43.7179	-43.7179	0	0	18.0074
4.2	-0.082242	-43.7134	-43.7134	0	0	17.9869
4.21	-0.0775562	-43.7088	-43.7088	0	0	17.9664
4.22	-0.0728545	-43.7042	-43.7042	0	0	17.9458
4.23	-0.0681378	-43.6995	-43.6995	0	0	17.9252
4.24	-0.0634071	-43.6947	-43.6947	0	0	17.9045
4.25	-0.0586635	-43.6899	-43.6899	0	0	17.8838
4.26	-0.0539078	-43.6849	-43.6849	0	0	17.863
4.27	-0.049141	-43.68	-43.68	0	0	17.8422
4.28	-0.0443642	-43.6749	-43.6749	0	0	17.8213
4.29	-0.0395782	-43.6698	-43.6698	0	0	17.8004
4.3	-0.0347842	-43.6645	-43.6645	0	0	17.7794
4.31	-0.029983	-43.6592	-43.6592	0	0	17.7584
4.32	-0.0251757	-43.6539	-43.6539	0	0	17.7373
4.33	-0.0203632	-43.6484	-43.6484	0	0	17.7162
4.34	-0.0155465	-43.6429	-43.6429	0	0	17.6951
4.35	-0.0107266	-43.6373	-43.6373	0	0	17.6739
4.36	-0.0059046	-43.6316	-43.6316	0	0	17.6526
4.37	-0.00108134	-43.6258	-43.6258	0	0	17.6313
4.38	0.00374214	-43.62	-43.62	0	0	17.6099
4.39	0.00856486	-43.614	-43.614	0	0	17.5885
4.4	0.0133858	-43.608	-43.608	0	0	17.5671
4.41	0.018204	-43.6019	-43.6019	0	0	17.5456
4.42	0.0230185	-43.5956	-43.5956	0	0	17.524
4.43	0.0278283	-43.5893	-43.5893	0	0	17.5024
4.44	0.0326324	-43.5829	-43.5829	0	0	17.4807
4.45	0.0374298	-43.5764	-43.5764	0	0	17.459
4.46	0.0422196	-43.5698	-43.5698	0	0	17.4373
4.47	0.0470007	-43.5632	-43.5632	0	0	17.4155
4.48	0.0517722	-43.5564	-43.5564	0	0	17.3937
4.49	0.0565331	-43.5495	-43.5495	0	0	17.3718
4.5	0.0612824	-43.5425	-43.5425	0	0	17.3498
4.51	0.0660192	-43.5354	-43.5354	0	0	17.3278
4.52	0.0707426	-43.5282	-43.5282	0	0	17.3058
4.53	0.0754514	-43.5209	-43.5209	0	0	17.2837
4.54	0.0801449	-43.5135	-43.5135	0	0	17.2616
4.55	0.084822	-43.506	-43.506	0	0	17.2394
4.56	0.0894817	-43.4984	-43.4984	0	0	17.2171
4.57	0.0941232	-43.4906	-43.4906	0	0	17.1948
