0	0	-nan	-44.0186	-nan	0	22.2927
1.88	0.485485	-44.0096	-44.0096	0	0	21.43
1.89	0.48545	-44.0094	-44.0094	0	0	21.4208
1.9	0.485382	-44.0093	-44.0093	0	0	21.4116
1.91	0.485279	-44.0091	-44.0091	0	0	21.4023
1.92	0.485142	-44.009	-44.009	0	0	21.3929
1.93	0.484971	-44.0088	-44.0088	0	0	21.3835
1.94	0.484767	-44.0087	-44.0087	0	0	21.3741
1.95	0.484528	-44.0085	-44.0085	0	0	21.3646
1.96	0.484255	-44.0084	-44.0084	0	0	21.355
1.97	0.483948	-44.0082	-44.0082	0	0	21.3454
1.98	0.483608	-44.008	-44.008	0	0	21.3358
1.99	0.483233	-44.0079	-44.0079	0	0	21.3261
2	0.482825	-44.0077	-44.0077	0	0	21.3164
2.01	0.482382	-44.0075	-44.0075	0	0	21.3066
2.02	0.481906	-44.0073	-44.0073	0	0	21.2967
2.03	0.481396	-44.0072	-44.0072	0	0	21.2868
2.04	0.480852	-44.007	-44.007	0	0	21.2769
2.05	0.480274	-44.0068	-44.0068	0	0	21.2669
2.06	0.479663	-44.0066	-44.0066	0	0	21.2569
2.07	0.479018	-44.0064	-44.0064	0	0	21.2468
2.08	0.47834	-44.0062	-44.0062	0	0	21.2367
2.09	0.477628	-44.006	-44.006	0	0	21.2265
2.1	0.476882	-44.0058	-44.0058	0	0	21.2163
2.11	0.476103	-44.0056	-44.0056	0	0	21.206
2.12	0.475291	-44.0054	-44.0054	0	0	21.1957
2.13	0.474445	-44.0052	-44.0052	0	0	21.1853
2.14	0.473566	-44.005	-44.005	0	0	21.1749
2.15	0.472653	-44.0048	-44.0048	0	0	21.1644
2.16	0.471708	-44.0046	-44.0046	0	0	21.1539
2.17	0.470729	-44.0044	-44.0044	0	0	21.1433
2.18	0.469718	-44.0041	-44.0041	0	0	21.1327
2.19	0.468673	-44.0039	-44.0039	0	0	21.122
2.2	0.467596	-44.0037	-44.0037	0	0	21.1113
2.21	0.466486	-44.0034	-44.0034	0	0	21.1006
2.22	0.465343	-44.0032	-44.0032	0	0	21.0897
2.23	0.464167	-44.003	-44.003	0	0	21.0789
2.24	0.462959	-44.0027	-44.0027	0	0	21.068
2.25	0.461719	-44.0025	-44.0025	0	0	21.057
2.26	0.460446	-44.0022	-44.0022	0	0	21.046
2.27	0.459141	-44.002	-44.002	0	0	21.0349
2.28	0.457803	-44.0017	-44.0017	0	0	21.0238
2.29	0.456434	-44.0014	-44.0014	0	0	21.0127
2.3	0.455032	-44.0012	-44.0012	0	0	21.0015
2.31	0.453599	-44.0009	-44.0009	0	0	20.9902
2.32	0.452133	-44.0006	-44.0006	0	0	20.9789
2.33	0.450636	-44.0003	-44.0003	0	0	20.9676
2.34	0.449108	-44.0001	-44.0001	0	0	20.9562
2.35	0.447548	-43.9998	-43.9998	0	0	20.9447
2.36	0.445956	-43.9995	-43.9995	0	0	20.9332
2.37	0.444334	-43.9992	-43.9992	0	0	20.9217
2.38	0.44268	-43.9989	-43.9989	0	0	20.9101
2.39	0.440995	-43.9986	-43.9986	0	0	20.8984
2.4	0.439279	-43.9983	-43.9983	0	0	20.8868
2.41	0.437532	-43.9979	-43.9979	0	0	20.875
2.42	0.435755	-43.9976	-43.9976	0	0	20.8632
2.43	0.433947	-43.9973	-43.9973	0	0	20.8514
2.44	0.432109	-43.997	-43.997	0	0	20.8395
2.45	0.43024	-43.9966	-43.9966	0	0	20.8276
2.46	0.428341	-43.9963	-43.9963	0	0	20.8156
2.47	0.426413	-43.996	-43.996	0	0	20.8035
2.48	0.424454	-43.9956	-43.9956	0	0	20.7915
2.49	0.422466	-43.9952	-43.9952	0	0	20.7793
2.5	0.420448	-43.9949	-43.9949	0	0	20.7671
2.51	0.4184	-43.9945	-43.9945	0	0	20.7549
2.52	0.416323	-43.9942	-43.9942	0	0	20.7426
2.53	0.414217	-43.9938	-43.9938	0	0	20.7303
2.54	0.412082	-43.9934	-43.9934	0	0	20.7179
2.55	0.409918	-43.993	-43.993	0	0	20.7055
2.56	0.407725	-43.9926	-43.9926	0	0	20.693
2.57	0.405504	-43.9922	-43.9922	0	0	20.6805
2.58	0.403255	-43.9918	-43.9918	0	0	20.6679
2.59	0.400977	-43.9914	-43.9914	0	0	20.6553
2.6	0.398671	-43.991	-43.991	0	0	20.6427
2.61	0.396337	-43.9905	-43.9905	0	0	20.6299
2.62	0.393975	-43.9901	-43.9901	0	0	20.6172
2.63	0.391585	-43.9897	-43.9897	0	0	20.6044
2.64	0.389169	-43.9892	-43.9892	0	0	20.5915
2.65	0.386725	-43.9888	-43.9888	0	0	20.5786
2.66	0.384253	-43.9883	-43.9883	0	0	20.5656
2.67	0.381755	-43.9879	-43.9879	0	0	20.5526
2.68	0.37923	-43.9874	-43.9874	0	0	20.5396
2.69	0.376679	-43.9869	-43.9869	0	0	20.5264
2.7	0.374101	-43.9864	-43.9864	0	0	20.5133
2.71	0.371497	-43.9859	-43.9859	0	0	20.5001
2.72	0.368867	-43.9854	-43.9854	0	0	20.4868
2.73	0.366211	-43.9849	-43.9849	0	0	20.4735
2.74	0.36353	-43.9844	-43.9844	0	0	20.4602
2.75	0.360823	-43.9839	-43.9839	0	0	20.4468
2.76	0.358091	-43.9834	-43.9834	0	0	20.4333
2.77	0.355333	-43.9828	-43.9828	0	0	20.4198
2.78	0.352551	-43.9823	-43.9823	0	0	20.4063
2.79	0.349744	-43.9817	-43.9817	0	0	20.3927
2.8	0.346913	-43.9812	-43.9812	0	0	20.379
2.81	0.344057	-43.9806	-43.9806	0	0	20.3653
2.82	0.341177	-43.98	-43.98	0	0	20.3516
2.83	0.338273	-43.9794	-43.9794	0	0	20.3378
2.84	0.335346	-43.9788	-43.9788	0	0	20.324
2.85	0.332395	-43.9782	-43.9782	0	0	20.3101
2.86	0.329421	-43.9776	-43.9776	0	0	20.2961
2.87	0.326424	-43.977	-43.977	0	0	20.2822
2.88	0.323404	-43.9763	-43.9763	0	0	20.2681
2.89	0.320361	-43.9757	-43.9757	0	0	20.254
2.9	0.317296	-43.975	-43.975	0	0	20.2399
2.91	0.314208	-43.9744	-43.9744	0	0	20.2257
2.92	0.311099	-43.9737	-43.9737	0	0	20.2115
2.93	0.307968	-43.973	-43.973	0	0	20.1972
2.94	0.304815	-43.9723	-43.9723	0	0	20.1829
2.95	0.301641	-43.9716	-43.9716	0	0	20.1685
2.96	0.298446	-43.9709	-43.9709	0	0	20.1541
2.97	0.29523	-43.9702	-43.9702	0	0	20.1396
